Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
2002-03,29/09/02,Celta,Malaga,2,2,D,2,2,D
2002-03,29/09/02,Espanol,Sevilla,0,0,D,0,0,D
2002-03,29/09/02,Osasuna,Sociedad,2,3,A,1,1,D
2002-03,29/09/02,Santander,Villarreal,1,1,D,0,0,D
2002-03,29/09/02,Valencia,Vallecano,3,0,H,2,0,H
2002-03,5/10/2002,Recreativo,Ath Bilbao,1,2,A,0,0,D
2002-03,6/10/2002,Barcelona,Osasuna,2,2,D,2,2,D
2002-03,6/10/2002,La Coruna,Santander,0,2,A,0,1,A
2002-03,6/10/2002,Malaga,Ath Madrid,3,1,H,1,0,H
2002-03,6/10/2002,Mallorca,Espanol,2,0,H,0,0,D
2002-03,6/10/2002,Real Madrid,Alaves,5,2,H,2,1,H
2002-03,6/10/2002,Sevilla,Betis,1,1,D,0,1,A
2002-03,6/10/2002,Sociedad,Valladolid,2,1,H,0,0,D
2002-03,6/10/2002,Valencia,Celta,0,1,A,0,0,D
2002-03,6/10/2002,Vallecano,Villarreal,2,2,D,1,2,A
2002-03,8/10/2002,Betis,Real Madrid,1,1,D,1,0,H
2002-03,19/10/02,Ath Madrid,Valencia,1,1,D,0,1,A
2002-03,19/10/02,Santander,Real Madrid,2,0,H,1,0,H
2002-03,19/10/02,Villarreal,La Coruna,3,1,H,0,1,A
2002-03,20/10/02,Alaves,Sociedad,2,2,D,1,1,D
2002-03,20/10/02,Ath Bilbao,Malaga,1,1,D,1,0,H
2002-03,20/10/02,Betis,Mallorca,0,1,A,0,1,A
2002-03,20/10/02,Celta,Vallecano,0,1,A,0,1,A
2002-03,20/10/02,Espanol,Recreativo,2,0,H,0,0,D
2002-03,20/10/02,Osasuna,Sevilla,2,1,H,2,1,H
2002-03,20/10/02,Valladolid,Barcelona,2,1,H,0,0,D
2002-03,26/10/02,Barcelona,Alaves,6,1,H,4,0,H
2002-03,26/10/02,Celta,Ath Madrid,0,0,D,0,0,D
2002-03,26/10/02,Real Madrid,Villarreal,1,1,D,1,1,D
2002-03,26/10/02,Recreativo,Betis,1,1,D,0,1,A
2002-03,26/10/02,Valencia,Ath Bilbao,5,1,H,4,0,H
2002-03,26/10/02,Vallecano,La Coruna,1,2,A,0,1,A
2002-03,27/10/02,Malaga,Espanol,3,4,A,3,1,H
2002-03,27/10/02,Mallorca,Osasuna,2,0,H,0,0,D
2002-03,27/10/02,Sevilla,Valladolid,2,1,H,2,0,H
2002-03,27/10/02,Sociedad,Santander,2,1,H,0,1,A
2002-03,2/11/2002,Ath Madrid,Vallecano,2,0,H,1,0,H
2002-03,2/11/2002,La Coruna,Real Madrid,0,0,D,0,0,D
2002-03,2/11/2002,Valladolid,Mallorca,1,3,A,1,1,D
2002-03,3/11/2002,Alaves,Sevilla,1,0,H,0,0,D
2002-03,3/11/2002,Ath Bilbao,Celta,2,1,H,0,1,A
2002-03,3/11/2002,Betis,Malaga,3,0,H,0,0,D
2002-03,3/11/2002,Espanol,Valencia,0,1,A,0,0,D
2002-03,3/11/2002,Osasuna,Recreativo,0,1,A,0,0,D
2002-03,3/11/2002,Santander,Barcelona,1,1,D,1,0,H
2002-03,3/11/2002,Villarreal,Sociedad,0,1,A,0,1,A
2002-03,9/11/2002,Barcelona,Villarreal,1,0,H,0,0,D
2002-03,9/11/2002,Malaga,Osasuna,1,0,H,0,0,D
2002-03,9/11/2002,Sociedad,La Coruna,1,1,D,1,1,D
2002-03,9/11/2002,Valencia,Betis,1,1,D,0,0,D
2002-03,9/11/2002,Vallecano,Real Madrid,2,3,A,1,1,D
2002-03,10/11/2002,Ath Madrid,Ath Bilbao,3,3,D,1,0,H
2002-03,10/11/2002,Celta,Espanol,1,0,H,1,0,H
2002-03,10/11/2002,Mallorca,Alaves,3,1,H,1,0,H
2002-03,10/11/2002,Recreativo,Valladolid,1,3,A,0,2,A
2002-03,10/11/2002,Sevilla,Santander,1,0,H,1,0,H
2002-03,16/11/02,La Coruna,Barcelona,2,0,H,0,0,D
2002-03,16/11/02,Villarreal,Sevilla,1,0,H,0,0,D
2002-03,17/11/02,Alaves,Recreativo,3,0,H,2,0,H
2002-03,17/11/02,Ath Bilbao,Vallecano,2,1,H,0,1,A
2002-03,17/11/02,Betis,Celta,2,1,H,0,0,D
2002-03,17/11/02,Espanol,Ath Madrid,1,2,A,0,0,D
2002-03,17/11/02,Osasuna,Valencia,1,0,H,1,0,H
2002-03,17/11/02,Real Madrid,Sociedad,0,0,D,0,0,D
2002-03,17/11/02,Santander,Mallorca,1,2,A,1,1,D
2002-03,17/11/02,Valladolid,Malaga,0,0,D,0,0,D
2002-03,23/11/02,Barcelona,Real Madrid,0,0,D,0,0,D
2002-03,23/11/02,Sevilla,La Coruna,1,1,D,1,0,H
2002-03,23/11/02,Vallecano,Sociedad,0,0,D,0,0,D
2002-03,24/11/02,Ath Bilbao,Espanol,4,1,H,1,1,D
2002-03,24/11/02,Ath Madrid,Betis,1,0,H,1,0,H
2002-03,24/11/02,Celta,Osasuna,0,0,D,0,0,D
2002-03,24/11/02,Malaga,Alaves,0,0,D,0,0,D
2002-03,24/11/02,Mallorca,Villarreal,1,1,D,0,1,A
2002-03,24/11/02,Recreativo,Santander,2,1,H,0,1,A
2002-03,24/11/02,Valencia,Valladolid,2,0,H,2,0,H
2002-03,30/11/02,Osasuna,Ath Madrid,1,0,H,0,0,D
2002-03,1/12/2002,Alaves,Valencia,0,0,D,0,0,D
2002-03,1/12/2002,Betis,Ath Bilbao,1,0,H,0,0,D
2002-03,1/12/2002,Espanol,Vallecano,3,1,H,1,0,H
2002-03,1/12/2002,La Coruna,Mallorca,2,2,D,1,2,A
2002-03,1/12/2002,Santander,Malaga,1,0,H,1,0,H
2002-03,1/12/2002,Sociedad,Barcelona,2,1,H,1,1,D
2002-03,1/12/2002,Valladolid,Celta,0,2,A,0,1,A
2002-03,1/12/2002,Villarreal,Recreativo,1,0,H,0,0,D
2002-03,7/12/2002,Malaga,Villarreal,1,1,D,0,0,D
2002-03,7/12/2002,Recreativo,La Coruna,1,1,D,1,1,D
2002-03,7/12/2002,Sevilla,Sociedad,0,1,A,0,0,D
2002-03,7/12/2002,Valencia,Santander,2,0,H,1,0,H
2002-03,7/12/2002,Vallecano,Barcelona,1,0,H,0,0,D
2002-03,8/12/2002,Ath Bilbao,Osasuna,1,3,A,1,3,A
2002-03,8/12/2002,Ath Madrid,Valladolid,1,0,H,0,0,D
2002-03,8/12/2002,Celta,Alaves,2,1,H,2,0,H
2002-03,8/12/2002,Espanol,Betis,2,4,A,0,2,A
2002-03,8/12/2002,Mallorca,Real Madrid,1,5,A,1,1,D
2002-03,14/12/02,Alaves,Ath Madrid,2,0,H,2,0,H
2002-03,14/12/02,Villarreal,Valencia,0,2,A,0,0,D
2002-03,15/12/02,Barcelona,Sevilla,0,3,A,0,1,A
2002-03,15/12/02,Betis,Vallecano,0,1,A,0,1,A
2002-03,15/12/02,La Coruna,Malaga,1,0,H,0,0,D
2002-03,15/12/02,Osasuna,Espanol,1,0,H,0,0,D
2002-03,15/12/02,Real Madrid,Recreativo,4,2,H,1,2,A
2002-03,15/12/02,Santander,Celta,3,0,H,0,0,D
2002-03,15/12/02,Sociedad,Mallorca,2,1,H,0,0,D
2002-03,15/12/02,Valladolid,Ath Bilbao,2,0,H,0,0,D
2002-03,21/12/02,Ath Bilbao,Alaves,2,0,H,1,0,H
2002-03,21/12/02,Ath Madrid,Santander,1,2,A,0,1,A
2002-03,21/12/02,Celta,Villarreal,3,1,H,2,1,H
2002-03,21/12/02,Malaga,Real Madrid,2,3,A,2,0,H
2002-03,21/12/02,Mallorca,Barcelona,0,4,A,0,2,A
2002-03,21/12/02,Vallecano,Sevilla,0,1,A,0,0,D
2002-03,22/12/02,Betis,Osasuna,2,1,H,1,0,H
2002-03,22/12/02,Espanol,Valladolid,1,0,H,1,0,H
2002-03,22/12/02,Recreativo,Sociedad,1,3,A,1,1,D
2002-03,22/12/02,Valencia,La Coruna,0,1,A,0,1,A
2002-03,2/1/2003,Real Madrid,Sevilla,3,0,H,2,0,H
2002-03,4/1/2003,La Coruna,Celta,3,0,H,1,0,H
2002-03,4/1/2003,Osasuna,Vallecano,0,1,A,0,1,A
2002-03,4/1/2003,Santander,Ath Bilbao,3,4,A,3,1,H
2002-03,4/1/2003,Valladolid,Betis,3,0,H,0,0,D
2002-03,5/1/2003,Alaves,Espanol,2,1,H,1,1,D
2002-03,5/1/2003,Barcelona,Recreativo,3,0,H,2,0,H
2002-03,5/1/2003,Real Madrid,Valencia,4,1,H,1,0,H
2002-03,5/1/2003,Sevilla,Mallorca,3,0,H,2,0,H
2002-03,5/1/2003,Sociedad,Malaga,2,2,D,2,1,H
2002-03,5/1/2003,Villarreal,Ath Madrid,4,3,H,3,2,H
2002-03,11/1/2003,Celta,Real Madrid,0,1,A,0,1,A
2002-03,11/1/2003,Valencia,Sociedad,2,2,D,1,0,H
2002-03,12/1/2003,Ath Bilbao,Villarreal,0,1,A,0,1,A
2002-03,12/1/2003,Ath Madrid,La Coruna,3,1,H,1,1,D
2002-03,12/1/2003,Betis,Alaves,2,2,D,1,0,H
2002-03,12/1/2003,Espanol,Santander,3,0,H,1,0,H
2002-03,12/1/2003,Malaga,Barcelona,0,0,D,0,0,D
2002-03,12/1/2003,Osasuna,Valladolid,1,1,D,0,1,A
2002-03,12/1/2003,Recreativo,Sevilla,0,0,D,0,0,D
2002-03,12/1/2003,Vallecano,Mallorca,1,2,A,0,0,D
2002-03,18/01/03,Barcelona,Valencia,2,4,A,1,2,A
2002-03,18/01/03,Sociedad,Celta,1,0,H,0,0,D
2002-03,19/01/03,Alaves,Osasuna,1,1,D,1,0,H
2002-03,19/01/03,La Coruna,Ath Bilbao,2,1,H,0,0,D
2002-03,19/01/03,Mallorca,Recreativo,1,1,D,0,0,D
2002-03,19/01/03,Real Madrid,Ath Madrid,2,2,D,2,1,H
2002-03,19/01/03,Santander,Betis,0,1,A,0,0,D
2002-03,19/01/03,Sevilla,Malaga,0,0,D,0,0,D
2002-03,19/01/03,Vallecano,Valladolid,0,1,A,0,1,A
2002-03,19/01/03,Villarreal,Espanol,0,0,D,0,0,D
2002-03,25/01/03,Ath Madrid,Sociedad,1,2,A,0,0,D
2002-03,26/01/03,Ath Bilbao,Real Madrid,1,1,D,0,0,D
2002-03,26/01/03,Betis,Villarreal,2,1,H,1,0,H
2002-03,26/01/03,Celta,Barcelona,2,0,H,0,0,D
2002-03,26/01/03,Espanol,La Coruna,3,1,H,3,1,H
2002-03,26/01/03,Malaga,Mallorca,1,0,H,0,0,D
2002-03,26/01/03,Osasuna,Santander,3,1,H,2,1,H
2002-03,26/01/03,Recreativo,Vallecano,2,1,H,0,1,A
2002-03,26/01/03,Valencia,Sevilla,1,0,H,1,0,H
2002-03,26/01/03,Valladolid,Alaves,1,3,A,0,1,A
2002-03,1/2/2003,Ath Madrid,Barcelona,3,0,H,1,0,H
2002-03,2/2/2003,Alaves,Vallecano,1,1,D,0,1,A
2002-03,2/2/2003,Ath Bilbao,Sociedad,3,0,H,1,0,H
2002-03,2/2/2003,Betis,La Coruna,0,2,A,0,0,D
2002-03,2/2/2003,Celta,Sevilla,0,1,A,0,0,D
2002-03,2/2/2003,Espanol,Real Madrid,2,2,D,2,0,H
2002-03,2/2/2003,Malaga,Recreativo,4,0,H,0,0,D
2002-03,2/2/2003,Osasuna,Villarreal,0,1,A,0,1,A
2002-03,2/2/2003,Valencia,Mallorca,1,0,H,0,0,D
2002-03,2/2/2003,Valladolid,Santander,2,1,H,1,1,D
2002-03,8/2/2003,Real Madrid,Betis,4,1,H,1,1,D
2002-03,8/2/2003,Villarreal,Valladolid,1,0,H,1,0,H
2002-03,9/2/2003,Barcelona,Ath Bilbao,2,2,D,2,0,H
2002-03,9/2/2003,La Coruna,Osasuna,1,1,D,0,0,D
2002-03,9/2/2003,Mallorca,Celta,0,2,A,0,0,D
2002-03,9/2/2003,Recreativo,Valencia,1,1,D,1,0,H
2002-03,9/2/2003,Santander,Alaves,2,0,H,1,0,H
2002-03,9/2/2003,Sevilla,Ath Madrid,1,1,D,0,0,D
2002-03,9/2/2003,Sociedad,Espanol,0,0,D,0,0,D
2002-03,9/2/2003,Vallecano,Malaga,2,1,H,1,0,H
2002-03,15/02/03,Espanol,Barcelona,0,2,A,0,2,A
2002-03,15/02/03,Valencia,Malaga,2,0,H,0,0,D
2002-03,15/02/03,Valladolid,La Coruna,0,1,A,0,0,D
2002-03,16/02/03,Alaves,Villarreal,1,0,H,0,0,D
2002-03,16/02/03,Ath Bilbao,Sevilla,2,0,H,0,0,D
2002-03,16/02/03,Ath Madrid,Mallorca,2,1,H,1,1,D
2002-03,16/02/03,Betis,Sociedad,3,2,H,1,0,H
2002-03,16/02/03,Celta,Recreativo,4,1,H,1,0,H
2002-03,16/02/03,Osasuna,Real Madrid,1,0,H,1,0,H
2002-03,16/02/03,Santander,Vallecano,2,0,H,2,0,H
2002-03,22/02/03,Barcelona,Betis,4,0,H,3,0,H
2002-03,22/02/03,La Coruna,Alaves,6,0,H,3,0,H
2002-03,22/02/03,Real Madrid,Valladolid,3,1,H,2,1,H
2002-03,23/02/03,Malaga,Celta,1,1,D,0,1,A
2002-03,23/02/03,Mallorca,Ath Bilbao,1,1,D,1,1,D
2002-03,23/02/03,Recreativo,Ath Madrid,3,0,H,0,0,D
2002-03,23/02/03,Sevilla,Espanol,1,0,H,1,0,H
2002-03,23/02/03,Sociedad,Osasuna,2,0,H,1,0,H
2002-03,23/02/03,Vallecano,Valencia,0,4,A,0,3,A
2002-03,23/02/03,Villarreal,Santander,0,3,A,0,0,D
2002-03,1/3/2003,Alaves,Real Madrid,1,5,A,0,2,A
2002-03,1/3/2003,Ath Bilbao,Recreativo,2,3,A,0,3,A
2002-03,1/3/2003,Espanol,Mallorca,2,0,H,2,0,H
2002-03,2/3/2003,Ath Madrid,Malaga,2,1,H,1,0,H
2002-03,2/3/2003,Betis,Sevilla,0,1,A,0,0,D
2002-03,2/3/2003,Celta,Valencia,1,1,D,1,1,D
2002-03,2/3/2003,Osasuna,Barcelona,2,2,D,0,0,D
2002-03,2/3/2003,Santander,La Coruna,1,2,A,0,1,A
2002-03,2/3/2003,Valladolid,Sociedad,3,0,H,3,0,H
2002-03,2/3/2003,Villarreal,Vallecano,2,1,H,1,0,H
2002-03,8/3/2003,Barcelona,Valladolid,1,1,D,1,0,H
2002-03,8/3/2003,La Coruna,Villarreal,2,1,H,2,1,H
2002-03,8/3/2003,Real Madrid,Santander,4,1,H,2,0,H
2002-03,8/3/2003,Valencia,Ath Madrid,0,1,A,0,0,D
2002-03,9/3/2003,Malaga,Ath Bilbao,3,0,H,1,0,H
2002-03,9/3/2003,Mallorca,Betis,2,1,H,1,1,D
2002-03,9/3/2003,Recreativo,Espanol,0,0,D,0,0,D
2002-03,9/3/2003,Sevilla,Osasuna,2,0,H,2,0,H
2002-03,9/3/2003,Sociedad,Alaves,3,1,H,3,0,H
2002-03,9/3/2003,Vallecano,Celta,1,0,H,0,0,D
2002-03,15/03/03,La Coruna,Vallecano,2,0,H,1,0,H
2002-03,15/03/03,Santander,Sociedad,1,2,A,1,1,D
2002-03,15/03/03,Villarreal,Real Madrid,0,1,A,0,0,D
2002-03,16/03/03,Alaves,Barcelona,0,0,D,0,0,D
2002-03,16/03/03,Ath Bilbao,Valencia,1,0,H,1,0,H
2002-03,16/03/03,Ath Madrid,Celta,0,1,A,0,0,D
2002-03,16/03/03,Betis,Recreativo,1,1,D,1,0,H
2002-03,16/03/03,Espanol,Malaga,2,1,H,0,0,D
2002-03,16/03/03,Osasuna,Mallorca,0,0,D,0,0,D
2002-03,16/03/03,Valladolid,Sevilla,0,0,D,0,0,D
2002-03,22/03/03,Vallecano,Ath Madrid,0,0,D,0,0,D
2002-03,23/03/03,Barcelona,Santander,6,1,H,3,0,H
2002-03,23/03/03,Celta,Ath Bilbao,2,1,H,1,1,D
2002-03,23/03/03,Malaga,Betis,0,0,D,0,0,D
2002-03,23/03/03,Mallorca,Valladolid,2,1,H,0,1,A
2002-03,23/03/03,Real Madrid,La Coruna,2,0,H,1,0,H
2002-03,23/03/03,Recreativo,Osasuna,1,1,D,0,0,D
2002-03,23/03/03,Sevilla,Alaves,3,2,H,1,0,H
2002-03,23/03/03,Sociedad,Villarreal,2,2,D,1,0,H
2002-03,23/03/03,Valencia,Espanol,1,1,D,0,1,A
2002-03,5/4/2003,Betis,Valencia,2,0,H,1,0,H
2002-03,5/4/2003,Espanol,Celta,0,0,D,0,0,D
2002-03,5/4/2003,Real Madrid,Vallecano,3,1,H,0,1,A
2002-03,5/4/2003,Villarreal,Barcelona,2,0,H,0,0,D
2002-03,6/4/2003,Alaves,Mallorca,0,0,D,0,0,D
2002-03,6/4/2003,Ath Bilbao,Ath Madrid,1,0,H,0,0,D
2002-03,6/4/2003,La Coruna,Sociedad,2,1,H,1,1,D
2002-03,6/4/2003,Osasuna,Malaga,0,1,A,0,0,D
2002-03,6/4/2003,Santander,Sevilla,1,0,H,1,0,H
2002-03,6/4/2003,Valladolid,Recreativo,0,1,A,0,1,A
2002-03,12/4/2003,Barcelona,La Coruna,2,4,A,2,1,H
2002-03,12/4/2003,Sevilla,Villarreal,3,1,H,1,1,D
2002-03,13/04/03,Ath Madrid,Espanol,3,3,D,0,1,A
2002-03,13/04/03,Celta,Betis,1,0,H,1,0,H
2002-03,13/04/03,Malaga,Valladolid,1,0,H,0,0,D
2002-03,13/04/03,Mallorca,Santander,3,3,D,1,3,A
2002-03,13/04/03,Recreativo,Alaves,1,0,H,1,0,H
2002-03,13/04/03,Sociedad,Real Madrid,4,2,H,4,1,H
2002-03,13/04/03,Valencia,Osasuna,1,0,H,1,0,H
2002-03,13/04/03,Vallecano,Ath Bilbao,1,1,D,0,0,D
2002-03,19/04/03,Real Madrid,Barcelona,1,1,D,1,1,D
2002-03,19/04/03,Valladolid,Valencia,1,0,H,0,0,D
2002-03,19/04/03,Villarreal,Mallorca,1,1,D,1,1,D
2002-03,20/04/03,Alaves,Malaga,0,1,A,0,0,D
2002-03,20/04/03,Betis,Ath Madrid,2,2,D,0,1,A
2002-03,20/04/03,Espanol,Ath Bilbao,3,3,D,0,3,A
2002-03,20/04/03,La Coruna,Sevilla,3,1,H,2,0,H
2002-03,20/04/03,Osasuna,Celta,0,2,A,0,1,A
2002-03,20/04/03,Santander,Recreativo,1,0,H,0,0,D
2002-03,20/04/03,Sociedad,Vallecano,5,0,H,1,0,H
2002-03,26/04/03,Ath Bilbao,Betis,3,1,H,3,1,H
2002-03,26/04/03,Ath Madrid,Osasuna,0,1,A,0,1,A
2002-03,27/04/03,Barcelona,Sociedad,2,1,H,2,0,H
2002-03,27/04/03,Celta,Valladolid,0,0,D,0,0,D
2002-03,27/04/03,Malaga,Santander,2,2,D,0,0,D
2002-03,27/04/03,Mallorca,La Coruna,3,0,H,2,0,H
2002-03,27/04/03,Recreativo,Villarreal,5,0,H,1,0,H
2002-03,27/04/03,Sevilla,Real Madrid,1,3,A,1,1,D
2002-03,27/04/03,Valencia,Alaves,3,0,H,1,0,H
2002-03,27/04/03,Vallecano,Espanol,0,3,A,0,1,A
2002-03,3/5/2003,Real Madrid,Mallorca,1,5,A,1,0,H
2002-03,3/5/2003,Sociedad,Sevilla,1,0,H,1,0,H
2002-03,4/5/2003,Alaves,Celta,0,0,D,0,0,D
2002-03,4/5/2003,Barcelona,Vallecano,3,0,H,0,0,D
2002-03,4/5/2003,Betis,Espanol,1,1,D,1,0,H
2002-03,4/5/2003,La Coruna,Recreativo,5,0,H,4,0,H
2002-03,4/5/2003,Osasuna,Ath Bilbao,1,5,A,0,3,A
2002-03,4/5/2003,Santander,Valencia,2,1,H,2,1,H
2002-03,4/5/2003,Valladolid,Ath Madrid,3,1,H,1,0,H
2002-03,4/5/2003,Villarreal,Malaga,0,0,D,0,0,D
2002-03,10/5/2003,Ath Bilbao,Valladolid,0,0,D,0,0,D
2002-03,10/5/2003,Ath Madrid,Alaves,0,1,A,0,0,D
2002-03,10/5/2003,Espanol,Osasuna,0,0,D,0,0,D
2002-03,10/5/2003,Malaga,La Coruna,0,2,A,0,1,A
2002-03,10/5/2003,Recreativo,Real Madrid,0,0,D,0,0,D
2002-03,11/5/2003,Celta,Santander,2,2,D,1,0,H
2002-03,11/5/2003,Mallorca,Sociedad,1,3,A,0,2,A
2002-03,11/5/2003,Sevilla,Barcelona,0,0,D,0,0,D
2002-03,11/5/2003,Valencia,Villarreal,1,2,A,0,2,A
2002-03,11/5/2003,Vallecano,Betis,1,1,D,1,1,D
2002-03,17/05/03,La Coruna,Valencia,1,2,A,0,1,A
2002-03,17/05/03,Santander,Ath Madrid,0,2,A,0,0,D
2002-03,18/05/03,Alaves,Ath Bilbao,2,4,A,2,1,H
2002-03,18/05/03,Barcelona,Mallorca,1,2,A,0,1,A
2002-03,18/05/03,Osasuna,Betis,2,1,H,2,1,H
2002-03,18/05/03,Real Madrid,Malaga,5,1,H,3,0,H
2002-03,18/05/03,Sevilla,Vallecano,3,3,D,1,0,H
2002-03,18/05/03,Sociedad,Recreativo,1,0,H,1,0,H
2002-03,18/05/03,Valladolid,Espanol,1,1,D,1,1,D
2002-03,18/05/03,Villarreal,Celta,5,0,H,0,0,D
2002-03,24/05/03,Ath Bilbao,Santander,2,1,H,0,0,D
2002-03,24/05/03,Ath Madrid,Villarreal,3,2,H,1,2,A
2002-03,24/05/03,Celta,La Coruna,3,0,H,0,0,D
2002-03,24/05/03,Valencia,Real Madrid,1,2,A,1,1,D
2002-03,24/05/03,Vallecano,Osasuna,0,0,D,0,0,D
2002-03,25/05/03,Betis,Valladolid,2,2,D,0,0,D
2002-03,25/05/03,Espanol,Alaves,3,1,H,1,0,H
2002-03,25/05/03,Malaga,Sociedad,0,2,A,0,0,D
2002-03,25/05/03,Mallorca,Sevilla,1,3,A,1,1,D
2002-03,25/05/03,Recreativo,Barcelona,1,3,A,0,1,A
2002-03,31/05/03,Real Madrid,Celta,1,1,D,0,1,A
2002-03,1/6/2003,Alaves,Betis,0,1,A,0,0,D
2002-03,1/6/2003,Barcelona,Malaga,2,1,H,1,0,H
2002-03,1/6/2003,La Coruna,Ath Madrid,3,2,H,1,1,D
2002-03,1/6/2003,Mallorca,Vallecano,1,1,D,0,0,D
2002-03,1/6/2003,Santander,Espanol,5,2,H,2,0,H
2002-03,1/6/2003,Sevilla,Recreativo,1,0,H,0,0,D
2002-03,1/6/2003,Sociedad,Valencia,1,1,D,1,1,D
2002-03,1/6/2003,Valladolid,Osasuna,0,2,A,0,2,A
2002-03,1/6/2003,Villarreal,Ath Bilbao,1,1,D,1,1,D
2002-03,14/06/03,Valladolid,Vallecano,2,0,H,0,0,D
2002-03,15/06/03,Ath Bilbao,La Coruna,3,2,H,2,0,H
2002-03,15/06/03,Ath Madrid,Real Madrid,0,4,A,0,3,A
2002-03,15/06/03,Betis,Santander,4,2,H,2,0,H
2002-03,15/06/03,Celta,Sociedad,3,2,H,1,0,H
2002-03,15/06/03,Espanol,Villarreal,2,2,D,1,0,H
2002-03,15/06/03,Malaga,Sevilla,3,2,H,1,1,D
2002-03,15/06/03,Osasuna,Alaves,4,2,H,1,1,D
2002-03,15/06/03,Recreativo,Mallorca,1,1,D,0,1,A
2002-03,15/06/03,Valencia,Barcelona,1,3,A,0,1,A
2002-03,21/06/03,Alaves,Valladolid,1,1,D,0,1,A
2002-03,21/06/03,La Coruna,Espanol,2,1,H,0,1,A
2002-03,21/06/03,Mallorca,Malaga,1,0,H,0,0,D
2002-03,21/06/03,Santander,Osasuna,2,3,A,1,2,A
2002-03,21/06/03,Sevilla,Valencia,0,3,A,0,2,A
2002-03,21/06/03,Vallecano,Recreativo,0,0,D,0,0,D
2002-03,22/06/03,Barcelona,Celta,2,0,H,1,0,H
2002-03,22/06/03,Real Madrid,Ath Bilbao,3,1,H,2,1,H
2002-03,22/06/03,Sociedad,Ath Madrid,3,0,H,0,0,D
2002-03,22/06/03,Villarreal,Betis,1,4,A,1,2,A
2003-04,30/08/03,Albacete,Osasuna,0,2,A,0,1,A
2003-04,30/08/03,Ath Bilbao,Barcelona,0,1,A,0,1,A
2003-04,30/08/03,Espanol,Sociedad,1,1,D,1,0,H
2003-04,30/08/03,Malaga,Villarreal,0,0,D,0,0,D
2003-04,30/08/03,Real Madrid,Betis,2,1,H,1,1,D
2003-04,30/08/03,Valencia,Valladolid,1,1,D,0,1,A
2003-04,31/08/03,Celta,Murcia,1,1,D,1,0,H
2003-04,31/08/03,Santander,Mallorca,2,1,H,1,0,H
2003-04,31/08/03,Sevilla,Ath Madrid,1,0,H,1,0,H
2003-04,31/08/03,Zaragoza,La Coruna,0,1,A,0,0,D
2003-04,2/9/2003,Osasuna,Valencia,0,1,A,0,0,D
2003-04,2/9/2003,Sociedad,Celta,1,1,D,1,0,H
2003-04,2/9/2003,Villarreal,Real Madrid,1,1,D,0,0,D
2003-04,3/9/2003,Ath Madrid,Albacete,1,0,H,0,0,D
2003-04,3/9/2003,Barcelona,Sevilla,1,1,D,0,1,A
2003-04,3/9/2003,Betis,Espanol,2,2,D,2,0,H
2003-04,3/9/2003,La Coruna,Ath Bilbao,2,0,H,1,0,H
2003-04,3/9/2003,Mallorca,Zaragoza,2,0,H,1,0,H
2003-04,3/9/2003,Murcia,Santander,1,1,D,1,1,D
2003-04,3/9/2003,Valladolid,Malaga,1,0,H,1,0,H
2003-04,13/09/03,Celta,Betis,0,2,A,0,1,A
2003-04,13/09/03,Real Madrid,Valladolid,7,2,H,3,0,H
2003-04,13/09/03,Santander,Sociedad,0,1,A,0,1,A
2003-04,13/09/03,Sevilla,La Coruna,1,2,A,0,1,A
2003-04,14/09/03,Albacete,Barcelona,1,2,A,0,1,A
2003-04,14/09/03,Ath Bilbao,Mallorca,4,0,H,2,0,H
2003-04,14/09/03,Espanol,Villarreal,1,2,A,1,1,D
2003-04,14/09/03,Osasuna,Ath Madrid,1,0,H,1,0,H
2003-04,14/09/03,Valencia,Malaga,1,0,H,1,0,H
2003-04,14/09/03,Zaragoza,Murcia,3,0,H,3,0,H
2003-04,20/09/03,Ath Madrid,Valencia,0,3,A,0,0,D
2003-04,20/09/03,Barcelona,Osasuna,1,1,D,0,0,D
2003-04,21/09/03,Betis,Santander,0,0,D,0,0,D
2003-04,21/09/03,La Coruna,Albacete,3,0,H,0,0,D
2003-04,21/09/03,Malaga,Real Madrid,1,3,A,0,1,A
2003-04,21/09/03,Mallorca,Sevilla,1,1,D,1,1,D
2003-04,21/09/03,Murcia,Ath Bilbao,2,2,D,1,1,D
2003-04,21/09/03,Sociedad,Zaragoza,3,0,H,0,0,D
2003-04,21/09/03,Valladolid,Espanol,3,1,H,2,1,H
2003-04,21/09/03,Villarreal,Celta,1,1,D,0,0,D
2003-04,27/09/03,Ath Bilbao,Sociedad,1,0,H,0,0,D
2003-04,27/09/03,Celta,Valladolid,3,2,H,0,1,A
2003-04,27/09/03,Osasuna,La Coruna,3,2,H,3,1,H
2003-04,27/09/03,Valencia,Real Madrid,2,0,H,1,0,H
2003-04,28/09/03,Albacete,Mallorca,2,0,H,1,0,H
2003-04,28/09/03,Ath Madrid,Barcelona,0,0,D,0,0,D
2003-04,28/09/03,Espanol,Malaga,1,2,A,0,1,A
2003-04,28/09/03,Santander,Villarreal,0,2,A,0,0,D
2003-04,28/09/03,Sevilla,Murcia,1,0,H,0,0,D
2003-04,28/09/03,Zaragoza,Betis,0,1,A,0,0,D
2003-04,4/10/2003,Betis,Ath Bilbao,1,1,D,0,0,D
2003-04,4/10/2003,La Coruna,Ath Madrid,5,1,H,2,1,H
